"","open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buy_quote_asset_volume","symbol"
"328",2021-06-01 21:16:00,36581.67,36621.19,36555.51,36577.92,40.524075,2021-06-01 21:16:59,1482289.20108563,996,16.715352,611492.5240755,"BTCUSDT"
"329",2021-06-01 21:17:00,36577.92,36618.5,36569.95,36572.77,34.908578,2021-06-01 21:17:59,1277456.89400572,906,12.342044,451669.04543352,"BTCUSDT"
"330",2021-06-01 21:18:00,36572.77,36572.78,36516,36520.05,55.061753,2021-06-01 21:18:59,2012860.05949025,853,16.327713,596902.26913712,"BTCUSDT"
"331",2021-06-01 21:19:00,36519.66,36533.89,36500,36501.66,37.175933,2021-06-01 21:19:59,1357573.1162227,845,10.357261,378247.87892101,"BTCUSDT"
"332",2021-06-01 21:20:00,36501.66,36509.51,36428.96,36440.34,64.458041,2021-06-01 21:20:59,2351444.99279261,1597,29.164475,1063965.61713144,"BTCUSDT"
"333",2021-06-01 21:21:00,36440.35,36467.53,36397.47,36400.01,56.447944,2021-06-01 21:21:59,2056327.34441989,1340,24.170337,880534.22591084,"BTCUSDT"
"334",2021-06-01 21:22:00,36400.01,36492.34,36395.3,36460.99,29.687531,2021-06-01 21:22:59,1081699.72234441,942,18.612184,678110.8460464,"BTCUSDT"
"335",2021-06-01 21:23:00,36461,36461,36244.74,36271.29,99.641543,2021-06-01 21:23:59,3619157.60300439,2341,35.588307,1292244.88049056,"BTCUSDT"
"336",2021-06-01 21:24:00,36271.3,36332.65,36260.37,36316.53,34.300236,2021-06-01 21:24:59,1245335.01741103,1085,18.142307,658713.18049158,"BTCUSDT"
"337",2021-06-01 21:25:00,36318.32,36318.32,36229.48,36264.04,66.793597,2021-06-01 21:25:59,2422489.68796726,1438,27.53429,998659.06791862,"BTCUSDT"
"338",2021-06-01 21:26:00,36264.05,36297.69,36240.08,36276.77,42.012309,2021-06-01 21:26:59,1523745.05222201,927,26.491119,960857.98964021,"BTCUSDT"
"339",2021-06-01 21:27:00,36273.33,36317.72,36270.64,36288.49,39.947885,2021-06-01 21:27:59,1449969.05091615,1080,20.52994,745131.37259706,"BTCUSDT"
"340",2021-06-01 21:28:00,36290.32,36337.99,36282.74,36320.33,30.449952,2021-06-01 21:28:59,1105737.94654245,980,14.912245,541497.13725851,"BTCUSDT"
"341",2021-06-01 21:29:00,36320.33,36363.35,36316.01,36363.34,50.701122,2021-06-01 21:29:59,1842572.54096932,1480,27.310655,992459.79854866,"BTCUSDT"
"342",2021-06-01 21:30:00,36363.34,36365.53,36246.14,36295.19,47.578207,2021-06-01 21:30:59,1727372.0935068,1088,18.528484,672477.93669189,"BTCUSDT"
"343",2021-06-01 21:31:00,36295.19,36337.21,36289.15,36305.85,35.96347,2021-06-01 21:31:59,1305969.54495192,969,19.587317,711307.69809321,"BTCUSDT"
"344",2021-06-01 21:32:00,36307.65,36334.88,36280.05,36301.67,31.66037,2021-06-01 21:32:59,1149471.35767104,877,17.577379,638194.57346964,"BTCUSDT"
"345",2021-06-01 21:33:00,36301.67,36367.11,36301.66,36359.98,24.690735,2021-06-01 21:33:59,897264.26459277,785,17.440315,633794.18074006,"BTCUSDT"
"346",2021-06-01 21:34:00,36359.98,36375.62,36320.51,36375.61,14.67335,2021-06-01 21:34:59,533380.5246636,614,7.71245,280340.83664196,"BTCUSDT"
"347",2021-06-01 21:35:00,36375.61,36412.13,36368.6,36399.96,35.432545,2021-06-01 21:35:59,1289556.03777742,1301,19.788618,720204.8095079,"BTCUSDT"
"348",2021-06-01 21:36:00,36399.96,36408.13,36369.64,36408.07,26.630349,2021-06-01 21:36:59,969127.46627258,678,12.227736,444943.60764385,"BTCUSDT"
"349",2021-06-01 21:37:00,36408.34,36415.58,36369.89,36392.11,23.08778,2021-06-01 21:37:59,840234.54836045,597,12.359547,449849.18393805,"BTCUSDT"
"350",2021-06-01 21:38:00,36392.87,36392.87,36356.15,36360.02,20.543778,2021-06-01 21:38:59,747120.80976169,524,12.851033,467342.26242844,"BTCUSDT"
"351",2021-06-01 21:39:00,36360.01,36376.22,36344.1,36350,14.594173,2021-06-01 21:39:59,530626.51799724,482,8.792523,319698.88954959,"BTCUSDT"
"352",2021-06-01 21:40:00,36349.99,36420.33,36348.65,36417.73,15.785917,2021-06-01 21:40:59,574471.13973877,527,10.943421,398265.68605924,"BTCUSDT"
"353",2021-06-01 21:41:00,36415.27,36467.09,36409.96,36427.63,31.152679,2021-06-01 21:41:59,1135203.37877553,912,16.042233,584501.30007998,"BTCUSDT"
"354",2021-06-01 21:42:00,36427.62,36447.98,36410.19,36443.7,32.398145,2021-06-01 21:42:59,1180305.33423929,639,16.72353,609214.0270445,"BTCUSDT"
"355",2021-06-01 21:43:00,36445.13,36447.74,36410.03,36444.65,23.576899,2021-06-01 21:43:59,858849.21882019,495,10.375415,378010.53521781,"BTCUSDT"
"356",2021-06-01 21:44:00,36444.65,36471.2,36422.61,36457.47,25.632499,2021-06-01 21:44:59,934117.43377619,723,14.993084,546391.30437396,"BTCUSDT"
"357",2021-06-01 21:45:00,36457.53,36498.3,36448.82,36477.04,37.888135,2021-06-01 21:45:59,1381910.91147381,926,22.79011,831257.22078721,"BTCUSDT"
"358",2021-06-01 21:46:00,36477.04,36526.97,36459.99,36508.77,31.602875,2021-06-01 21:46:59,1153313.8239111,755,17.765658,648365.36762699,"BTCUSDT"
"359",2021-06-01 21:47:00,36508.77,36542.85,36508.77,36520.02,17.711367,2021-06-01 21:47:59,646968.65112812,606,9.077266,331555.34148722,"BTCUSDT"
"360",2021-06-01 21:48:00,36520.01,36549.82,36507.73,36541.19,25.623928,2021-06-01 21:48:59,936225.52816031,589,10.925044,399164.22133293,"BTCUSDT"
"361",2021-06-01 21:49:00,36534.84,36537.24,36449.48,36470,32.022823,2021-06-01 21:49:59,1168185.1386625,795,8.980183,327589.44075125,"BTCUSDT"
"362",2021-06-01 21:50:00,36468,36468.01,36399.27,36418.61,28.703826,2021-06-01 21:50:59,1045549.85167811,699,18.273001,665616.0174339,"BTCUSDT"
"363",2021-06-01 21:51:00,36417.4,36451.63,36391.07,36394.19,20.910073,2021-06-01 21:51:59,761643.24407416,573,8.279848,301669.35182963,"BTCUSDT"
"364",2021-06-01 21:52:00,36394.19,36456.44,36386.96,36415.46,37.241512,2021-06-01 21:52:59,1356385.76968496,789,19.883819,724104.0535235,"BTCUSDT"
"365",2021-06-01 21:53:00,36415.47,36419.78,36370.69,36408.79,47.865042,2021-06-01 21:53:59,1742108.76058866,853,12.340573,449124.64972475,"BTCUSDT"
"366",2021-06-01 21:54:00,36408.79,36446.1,36383.62,36445.28,16.521202,2021-06-01 21:54:59,601672.91843919,548,7.054122,256890.95908709,"BTCUSDT"
"367",2021-06-01 21:55:00,36445.28,36463.84,36435.95,36453.82,21.134401,2021-06-01 21:55:59,770315.04436324,612,8.143041,296804.88050276,"BTCUSDT"
"368",2021-06-01 21:56:00,36455,36463.84,36059.12,36114.28,338.032347,2021-06-01 21:56:59,12237174.2697211,5546,121.763974,4406176.48197612,"BTCUSDT"
"369",2021-06-01 21:57:00,36114.28,36208.51,36092.04,36169.1,67.925156,2021-06-01 21:57:59,2456546.74366509,1899,34.61444,1251974.10550609,"BTCUSDT"
"370",2021-06-01 21:58:00,36169.1,36210.36,36165.14,36193.41,28.471121,2021-06-01 21:58:59,1030424.07035705,928,13.864457,501752.21209652,"BTCUSDT"
"371",2021-06-01 21:59:00,36193.41,36227.71,36172.05,36179.39,28.96541,2021-06-01 21:59:59,1048706.83393062,813,16.334063,591378.5887081,"BTCUSDT"
"372",2021-06-01 22:00:00,36179.38,36245.64,36179.19,36226.85,30.413184,2021-06-01 22:00:59,1101208.44088439,1037,18.312907,663042.95513738,"BTCUSDT"
"373",2021-06-01 22:01:00,36226.84,36248.65,36199.08,36222.45,24.484593,2021-06-01 22:01:59,886985.67071932,838,11.479949,415854.18055321,"BTCUSDT"
"374",2021-06-01 22:02:00,36222.45,36257.09,36214.13,36252.64,20.881156,2021-06-01 22:02:59,756649.85710413,604,9.943423,360335.56189319,"BTCUSDT"
"375",2021-06-01 22:03:00,36252.77,36277.33,36236.69,36236.69,14.656362,2021-06-01 22:03:59,531438.55384144,602,6.205534,224985.33026295,"BTCUSDT"
"376",2021-06-01 22:04:00,36237.72,36269.68,36212.97,36221.89,18.447604,2021-06-01 22:04:59,668657.27943611,706,9.001476,326246.13272573,"BTCUSDT"
"377",2021-06-01 22:05:00,36219.33,36219.33,36142.45,36145.77,19.478697,2021-06-01 22:05:59,704709.3124929,734,8.046386,291096.29476547,"BTCUSDT"
"378",2021-06-01 22:06:00,36145.77,36154.63,36073.81,36117.08,50.840503,2021-06-01 22:06:59,1835556.94494835,1038,15.198671,548887.40764361,"BTCUSDT"
"379",2021-06-01 22:07:00,36116.77,36146.92,36075.92,36079.32,27.687913,2021-06-01 22:07:59,999706.33012592,815,14.292495,516081.52849792,"BTCUSDT"
"380",2021-06-01 22:08:00,36079.32,36102.87,36009.46,36057.44,106.549952,2021-06-01 22:08:59,3841815.21462459,2277,43.511577,1568747.07154115,"BTCUSDT"
"381",2021-06-01 22:09:00,36056.9,36074.07,36000,36050.92,122.128972,2021-06-01 22:09:59,4399650.91213914,1889,33.473096,1206084.13743759,"BTCUSDT"
"382",2021-06-01 22:10:00,36048.27,36054.13,36004.11,36004.11,30.159076,2021-06-01 22:10:59,1086463.01853341,1114,17.397706,626754.73280172,"BTCUSDT"
"383",2021-06-01 22:11:00,36005.83,36063.18,35920,35987.49,130.566877,2021-06-01 22:11:59,4698292.93471136,2953,48.679967,1751528.8928597,"BTCUSDT"
"384",2021-06-01 22:12:00,35988.33,36038,35959.88,36009.76,29.881888,2021-06-01 22:12:59,1075701.75114602,921,12.94265,465860.55890897,"BTCUSDT"
"385",2021-06-01 22:13:00,36009.77,36068,36009.76,36064.8,59.370646,2021-06-01 22:13:59,2139885.44488513,902,39.291143,1416302.25804871,"BTCUSDT"
"386",2021-06-01 22:14:00,36064.78,36090.02,36036.92,36070.3,18.615114,2021-06-01 22:14:59,671264.87515671,722,9.943492,358581.24989897,"BTCUSDT"
"387",2021-06-01 22:15:00,36070.67,36132.7,36070.28,36122.62,27.560797,2021-06-01 22:15:59,995233.29800741,904,16.29546,588443.25191123,"BTCUSDT"
"388",2021-06-01 22:16:00,36120,36136.03,36070.28,36070.29,24.97563,2021-06-01 22:16:59,902046.23340881,677,8.433171,304618.71634161,"BTCUSDT"
"389",2021-06-01 22:17:00,36070.28,36087.96,36022.34,36068.83,37.638992,2021-06-01 22:17:59,1356909.08284508,979,13.339567,480888.48307519,"BTCUSDT"
"390",2021-06-01 22:18:00,36072.36,36120.1,36068.77,36092.59,15.626085,2021-06-01 22:18:59,564188.55436338,491,10.18111,367577.44378492,"BTCUSDT"
"391",2021-06-01 22:19:00,36092.59,36143.51,36077.18,36128.96,68.63976,2021-06-01 22:19:59,2478253.16463682,994,47.863758,1728169.15042663,"BTCUSDT"
"392",2021-06-01 22:20:00,36130.9,36189.4,36130.75,36134.26,37.543028,2021-06-01 22:20:59,1357703.27454641,747,24.716234,893912.15120355,"BTCUSDT"
"393",2021-06-01 22:21:00,36134.26,36155.99,36097.96,36100,25.703549,2021-06-01 22:21:59,928400.45066546,598,8.334848,301119.40758178,"BTCUSDT"
"394",2021-06-01 22:22:00,36100,36129.61,36078.75,36100.01,22.644606,2021-06-01 22:22:59,817529.8292104,587,13.251728,478434.50858829,"BTCUSDT"
"395",2021-06-01 22:23:00,36100.01,36155.99,36100.01,36144.74,23.489592,2021-06-01 22:23:59,848833.16601058,646,11.892286,429699.27192398,"BTCUSDT"
"396",2021-06-01 22:24:00,36144.73,36164.75,36130.02,36131.64,10.773776,2021-06-01 22:24:59,389464.32874636,506,5.960053,215442.28297874,"BTCUSDT"
"397",2021-06-01 22:25:00,36131.64,36134.63,36046.29,36064.69,24.58487,2021-06-01 22:25:59,887214.29650041,654,9.745652,351793.40301393,"BTCUSDT"
"398",2021-06-01 22:26:00,36064.69,36101.28,36062.36,36080.05,15.332489,2021-06-01 22:26:59,553245.57927057,504,9.078093,327536.32344917,"BTCUSDT"
"399",2021-06-01 22:27:00,36079.67,36110,36079.66,36088.01,22.988014,2021-06-01 22:27:59,829719.21869442,563,16.542659,597046.30863187,"BTCUSDT"
"400",2021-06-01 22:28:00,36088.01,36147.83,36088,36130.39,24.472739,2021-06-01 22:28:59,884052.50123804,589,15.536274,561144.0585344,"BTCUSDT"
"401",2021-06-01 22:29:00,36132.53,36132.53,36070.41,36070.42,11.669991,2021-06-01 22:29:59,421262.89016728,431,6.25765,225884.50290052,"BTCUSDT"
"402",2021-06-01 22:30:00,36070.37,36160,36064.82,36147.42,23.356589,2021-06-01 22:30:59,843864.80845823,725,15.190394,548838.6955728,"BTCUSDT"
"403",2021-06-01 22:31:00,36147.41,36175.92,36121.38,36138.89,21.819246,2021-06-01 22:31:59,788919.44333455,671,11.259017,407090.80028313,"BTCUSDT"
"404",2021-06-01 22:32:00,36138.88,36144.26,36111.42,36122.55,15.297342,2021-06-01 22:32:59,552706.79110984,482,5.391364,194791.20149393,"BTCUSDT"
"405",2021-06-01 22:33:00,36122.55,36123.16,36074.39,36082.22,26.128754,2021-06-01 22:33:59,943159.81323687,557,14.077581,508154.9209407,"BTCUSDT"
"406",2021-06-01 22:34:00,36082.22,36143.51,36082.22,36138.39,27.650292,2021-06-01 22:34:59,998762.48017163,676,13.571122,490224.30733705,"BTCUSDT"
"407",2021-06-01 22:35:00,36138.39,36155,36117.56,36144.02,35.052216,2021-06-01 22:35:59,1266778.30470279,490,25.140585,908594.57692901,"BTCUSDT"
"408",2021-06-01 22:36:00,36144.01,36157.39,36104.76,36104.76,23.918176,2021-06-01 22:36:59,864380.27255971,539,8.497209,307066.24131008,"BTCUSDT"
"409",2021-06-01 22:37:00,36104.77,36134.25,36104.77,36121.16,23.460942,2021-06-01 22:37:59,847401.98831164,604,16.464724,594676.51622353,"BTCUSDT"
"410",2021-06-01 22:38:00,36121.17,36175.9,36121.16,36149.46,24.713682,2021-06-01 22:38:59,893317.6039685,621,14.054166,508004.3866353,"BTCUSDT"
"411",2021-06-01 22:39:00,36149.46,36171.1,36132.86,36146.22,15.685284,2021-06-01 22:39:59,567039.8628937,509,4.674095,168963.89859223,"BTCUSDT"
"412",2021-06-01 22:40:00,36146.24,36146.25,36092.59,36105.41,13.119709,2021-06-01 22:40:59,473804.17152683,522,4.238581,153072.24769676,"BTCUSDT"
"413",2021-06-01 22:41:00,36105.41,36147.88,36105.41,36131.17,19.847635,2021-06-01 22:41:59,717174.30780876,475,10.709523,386965.53612375,"BTCUSDT"
"414",2021-06-01 22:42:00,36131.18,36149.1,36126.72,36148.87,8.508431,2021-06-01 22:42:59,307486.85874486,320,4.85094,175296.28007039,"BTCUSDT"
"415",2021-06-01 22:43:00,36148.11,36148.81,36111.11,36111.11,14.933381,2021-06-01 22:43:59,539596.50066624,316,9.34507,337683.46146795,"BTCUSDT"
"416",2021-06-01 22:44:00,36111.11,36124.99,36094.24,36098.83,10.17522,2021-06-01 22:44:59,367468.70695782,391,4.69136,169440.10215831,"BTCUSDT"
"417",2021-06-01 22:45:00,36098.82,36152.11,36095.37,36149.8,34.842934,2021-06-01 22:45:59,1258870.49687945,609,21.78423,787004.51797435,"BTCUSDT"
"418",2021-06-01 22:46:00,36149.79,36232.66,36149.79,36197.11,31.658577,2021-06-01 22:46:59,1146148.90512991,972,16.317415,590733.84128461,"BTCUSDT"
"419",2021-06-01 22:47:00,36197.11,36252.42,36197.11,36207.48,40.208508,2021-06-01 22:47:59,1456595.84420257,854,14.64994,530697.50368466,"BTCUSDT"
"420",2021-06-01 22:48:00,36203.71,36205.66,36189.53,36196.84,16.220518,2021-06-01 22:48:59,587157.09422793,463,9.726165,352072.20351505,"BTCUSDT"
"421",2021-06-01 22:49:00,36196.84,36231.48,36180.82,36202.64,20.849475,2021-06-01 22:49:59,754718.4352769,545,9.65949,349688.50801127,"BTCUSDT"
"422",2021-06-01 22:50:00,36202.63,36225.95,36197.59,36225.3,9.057201,2021-06-01 22:50:59,327987.06538354,368,5.252819,190216.47972266,"BTCUSDT"
"423",2021-06-01 22:51:00,36225.31,36225.31,36195.57,36204.49,14.954676,2021-06-01 22:51:59,541448.22274995,430,5.067726,183465.35969141,"BTCUSDT"
"424",2021-06-01 22:52:00,36201.98,36201.98,36165.26,36186.67,17.597569,2021-06-01 22:52:59,636708.72415615,473,10.025422,362722.80086018,"BTCUSDT"
"425",2021-06-01 22:53:00,36186.67,36211.69,36186.67,36191.63,13.728695,2021-06-01 22:53:59,496959.54367131,404,5.987694,216741.10588755,"BTCUSDT"
"426",2021-06-01 22:54:00,36191.63,36276.92,36191.63,36246.13,38.145378,2021-06-01 22:54:59,1382884.95937665,1048,19.073471,691414.67119098,"BTCUSDT"
"427",2021-06-01 22:55:00,36246.14,36276.91,36230.79,36243.07,36.250197,2021-06-01 22:55:59,1314268.48318495,838,12.808356,464353.31544396,"BTCUSDT"
"428",2021-06-01 22:56:00,36243.07,36243.82,36215.31,36232.72,21.834606,2021-06-01 22:56:59,791066.16618421,501,4.322448,156593.46628888,"BTCUSDT"
"429",2021-06-01 22:57:00,36232.72,36276.9,36232.71,36271.33,13.264872,2021-06-01 22:57:59,481006.03823354,564,5.798682,210264.73875089,"BTCUSDT"
"430",2021-06-01 22:58:00,36271.34,36296.57,36270,36270.01,19.064013,2021-06-01 22:58:59,691701.35498929,633,7.307255,265126.36369423,"BTCUSDT"
"431",2021-06-01 22:59:00,36270,36299.47,36258.66,36292.17,28.849385,2021-06-01 22:59:59,1046558.22653897,618,17.200989,623992.93536896,"BTCUSDT"
"432",2021-06-01 23:00:00,36292.17,36340,36269.89,36278.31,52.587034,2021-06-01 23:00:59,1909199.48489792,1213,21.761895,790087.72877337,"BTCUSDT"
"433",2021-06-01 23:01:00,36278.3,36278.3,36230,36233.29,27.841685,2021-06-01 23:01:59,1009364.76151564,624,8.179932,296533.68239195,"BTCUSDT"
"434",2021-06-01 23:02:00,36233.3,36283.48,36230,36261.51,30.251057,2021-06-01 23:02:59,1096758.67055873,594,21.52606,780403.20814645,"BTCUSDT"
"435",2021-06-01 23:03:00,36261.5,36262.6,36236.85,36245.5,17.279629,2021-06-01 23:03:59,626407.85289465,594,6.251148,226608.75930403,"BTCUSDT"
"436",2021-06-01 23:04:00,36245.5,36276.58,36245.39,36259.91,10.088594,2021-06-01 23:04:59,365824.13869093,488,5.668714,205554.4335228,"BTCUSDT"
"437",2021-06-01 23:05:00,36259.93,36323.01,36259.91,36280.44,20.158501,2021-06-01 23:05:59,731669.77806581,577,13.857803,502941.07800033,"BTCUSDT"
"438",2021-06-01 23:06:00,36280.43,36368.26,36280.43,36368.26,40.300982,2021-06-01 23:06:59,1463466.57842639,829,16.491158,599004.16208871,"BTCUSDT"
"439",2021-06-01 23:07:00,36368.26,36370.77,36332.18,36353.95,29.299197,2021-06-01 23:07:59,1065204.49955292,912,15.514718,564050.63849005,"BTCUSDT"
"440",2021-06-01 23:08:00,36352.16,36353.99,36327.02,36338.25,12.149699,2021-06-01 23:08:59,441549.86337396,479,5.683542,206548.2683024,"BTCUSDT"
"441",2021-06-01 23:09:00,36338.82,36350,36326,36344.22,17.981617,2021-06-01 23:09:59,653406.59949197,541,6.139913,223113.67350665,"BTCUSDT"
"442",2021-06-01 23:10:00,36344.22,36400,36337.94,36384.5,31.956564,2021-06-01 23:10:59,1162444.78986824,800,16.302871,593060.804907,"BTCUSDT"
"443",2021-06-01 23:11:00,36384.5,36384.5,36341.34,36360.03,27.911217,2021-06-01 23:11:59,1014967.80249083,673,7.413566,269539.35054741,"BTCUSDT"
"444",2021-06-01 23:12:00,36360.03,36383.79,36351.17,36351.17,14.583754,2021-06-01 23:12:59,530450.20118742,517,5.96706,217041.66097325,"BTCUSDT"
"445",2021-06-01 23:13:00,36351.18,36371.4,36320,36359.45,33.213246,2021-06-01 23:13:59,1207067.36624172,684,20.791289,755620.52554595,"BTCUSDT"
"446",2021-06-01 23:14:00,36359.45,36374.91,36346,36347.79,12.405913,2021-06-01 23:14:59,451022.20386714,438,5.347854,194419.70152648,"BTCUSDT"
"447",2021-06-01 23:15:00,36347.79,36390,36325.32,36332.23,24.004314,2021-06-01 23:15:59,872799.73721816,638,13.166998,478737.34861184,"BTCUSDT"
"448",2021-06-01 23:16:00,36332.23,36340.39,36273.4,36289.83,26.40901,2021-06-01 23:16:59,958684.75367958,725,8.844599,320990.16013602,"BTCUSDT"
"449",2021-06-01 23:17:00,36289.82,36320.98,36289.82,36300.01,28.513502,2021-06-01 23:17:59,1035172.71401773,795,18.515988,672203.95197863,"BTCUSDT"
"450",2021-06-01 23:18:00,36300.01,36340,36299.85,36333.09,15.448265,2021-06-01 23:18:59,561146.79039032,509,9.298462,337710.48664353,"BTCUSDT"
"451",2021-06-01 23:19:00,36333.08,36372.37,36333.08,36352.17,11.942585,2021-06-01 23:19:59,434173.8553617,511,7.54852,274429.95621043,"BTCUSDT"
"452",2021-06-01 23:20:00,36352.18,36425.01,36352.17,36411.82,29.820328,2021-06-01 23:20:59,1085437.72071464,997,18.90721,688134.07679362,"BTCUSDT"
"453",2021-06-01 23:21:00,36411.82,36458.09,36388.86,36409.83,35.871003,2021-06-01 23:21:59,1306593.41591484,952,11.57589,421665.02674942,"BTCUSDT"
"454",2021-06-01 23:22:00,36412.36,36433.29,36407.25,36428.92,8.641869,2021-06-01 23:22:59,314715.54797894,400,6.110829,222536.83637905,"BTCUSDT"
"455",2021-06-01 23:23:00,36430.59,36435.47,36402.34,36407.58,20.378521,2021-06-01 23:23:59,742035.68299809,613,10.525953,383261.08782541,"BTCUSDT"
"456",2021-06-01 23:24:00,36407.57,36441.46,36407.57,36432.3,29.607004,2021-06-01 23:24:59,1078437.04612511,608,18.870121,687357.71701016,"BTCUSDT"
"457",2021-06-01 23:25:00,36433.11,36479.65,36433.11,36469.54,17.735229,2021-06-01 23:25:59,646528.55130983,694,10.788232,393234.94479294,"BTCUSDT"
"458",2021-06-01 23:26:00,36471.73,36493.24,36458.77,36482.42,22.205623,2021-06-01 23:26:59,809992.9331665,602,14.009498,511040.95972377,"BTCUSDT"
"459",2021-06-01 23:27:00,36480.6,36499.98,36464.36,36495.85,36.694906,2021-06-01 23:27:59,1338835.50392541,730,22.787698,831426.11857744,"BTCUSDT"
"460",2021-06-01 23:28:00,36495.85,36531.32,36488.62,36496.41,41.730482,2021-06-01 23:28:59,1523403.29159613,1026,25.728428,939225.41890754,"BTCUSDT"
"461",2021-06-01 23:29:00,36499.84,36504.07,36454.4,36468.92,16.346264,2021-06-01 23:29:59,596277.56900586,672,6.1067,222781.56136255,"BTCUSDT"
"462",2021-06-01 23:30:00,36468.93,36515,36464.51,36490,17.058843,2021-06-01 23:30:59,622568.53469168,651,7.540463,275190.5588497,"BTCUSDT"
"463",2021-06-01 23:31:00,36489.29,36503.92,36428.59,36434.06,15.472311,2021-06-01 23:31:59,564305.42480671,631,5.398332,196907.27157637,"BTCUSDT"
"464",2021-06-01 23:32:00,36434.06,36452.66,36418.46,36438.09,27.167221,2021-06-01 23:32:59,989916.53369819,748,10.643521,387828.29421869,"BTCUSDT"
"465",2021-06-01 23:33:00,36438.09,36451.63,36390.98,36411.99,27.778477,2021-06-01 23:33:59,1011626.87761337,651,14.560338,530254.80090462,"BTCUSDT"
"466",2021-06-01 23:34:00,36411.99,36412,36379.9,36391.81,19.910764,2021-06-01 23:34:59,724525.34474141,479,7.942399,288985.7593084,"BTCUSDT"
"467",2021-06-01 23:35:00,36391.81,36441.11,36391.36,36424.11,26.286702,2021-06-01 23:35:59,957489.62104034,602,12.137032,442036.78366123,"BTCUSDT"
"468",2021-06-01 23:36:00,36424.11,36464.34,36424.11,36464.34,14.169742,2021-06-01 23:36:59,516532.85216928,496,5.778875,210649.61023223,"BTCUSDT"
"469",2021-06-01 23:37:00,36464.33,36475.28,36452.32,36464.51,9.321076,2021-06-01 23:37:59,339898.95194256,477,4.243746,154749.31130851,"BTCUSDT"
"470",2021-06-01 23:38:00,36464.51,36479.99,36431.22,36431.22,13.192189,2021-06-01 23:38:59,480969.77515924,468,5.41486,197407.64139694,"BTCUSDT"
"471",2021-06-01 23:39:00,36431.21,36483.07,36431.21,36466.64,12.665277,2021-06-01 23:39:59,461797.62753249,599,6.844776,249580.68902151,"BTCUSDT"
"472",2021-06-01 23:40:00,36466.64,36525.66,36466.64,36523.01,28.613018,2021-06-01 23:40:59,1044248.41809973,859,16.741031,610917.76181709,"BTCUSDT"
"473",2021-06-01 23:41:00,36523.01,36550,36512.92,36516.02,37.061984,2021-06-01 23:41:59,1353744.49106809,1072,24.31969,888325.36328613,"BTCUSDT"
"474",2021-06-01 23:42:00,36516.03,36519.99,36474.91,36494.34,20.509959,2021-06-01 23:42:59,748495.12383419,731,9.696548,353889.77073155,"BTCUSDT"
"475",2021-06-01 23:43:00,36494.34,36516.97,36480,36480,19.14467,2021-06-01 23:43:59,698776.2801396,506,11.823044,431550.3623355,"BTCUSDT"
"476",2021-06-01 23:44:00,36480,36486.36,36442.12,36451.92,18.756858,2021-06-01 23:44:59,684057.23905304,595,5.938888,216597.67177066,"BTCUSDT"
"477",2021-06-01 23:45:00,36451.91,36502.38,36444.22,36502.37,20.470498,2021-06-01 23:45:59,746558.03695288,528,11.702743,426826.11949073,"BTCUSDT"
"478",2021-06-01 23:46:00,36502.37,36502.37,36411.15,36411.16,33.404956,2021-06-01 23:46:59,1217924.31308541,584,3.373074,122934.33210391,"BTCUSDT"
"479",2021-06-01 23:47:00,36414.42,36449.95,36414.42,36447.97,14.125127,2021-06-01 23:47:59,514670.46143167,371,6.440235,234657.42132893,"BTCUSDT"
"480",2021-06-01 23:48:00,36447.96,36449.96,36400.63,36402.82,11.607953,2021-06-01 23:48:59,422686.69470296,417,3.188888,116126.00590738,"BTCUSDT"
"481",2021-06-01 23:49:00,36402.81,36417.23,36390.33,36393.18,41.385948,2021-06-01 23:49:59,1506506.93727689,771,25.836839,940517.25730116,"BTCUSDT"
"482",2021-06-01 23:50:00,36397.64,36439.97,36397.63,36439.94,11.218611,2021-06-01 23:50:59,408567.88543845,450,8.025038,292255.56686303,"BTCUSDT"
"483",2021-06-01 23:51:00,36439.95,36442.47,36393.01,36400.61,17.084287,2021-06-01 23:51:59,622042.11469589,650,5.243569,190920.82844248,"BTCUSDT"
"484",2021-06-01 23:52:00,36400.61,36424.72,36396.48,36416.89,10.835684,2021-06-01 23:52:59,394572.53762549,355,6.775276,246699.82164893,"BTCUSDT"
"485",2021-06-01 23:53:00,36416.89,36437.97,36400,36435.52,21.109745,2021-06-01 23:53:59,768725.25302807,403,5.88026,214174.61641986,"BTCUSDT"
"486",2021-06-01 23:54:00,36435.51,36476.44,36435.51,36458.04,16.738888,2021-06-01 23:54:59,610287.64279958,514,8.822133,321651.47770334,"BTCUSDT"
"487",2021-06-01 23:55:00,36458.04,36515,36458.04,36499.01,34.544385,2021-06-01 23:55:59,1260744.49065237,640,25.412075,927453.99499985,"BTCUSDT"
"488",2021-06-01 23:56:00,36499,36499.01,36464.54,36474.98,12.652528,2021-06-01 23:56:59,461547.56027088,450,5.561574,202877.11025464,"BTCUSDT"
"489",2021-06-01 23:57:00,36474.98,36493.43,36351.11,36357.94,40.442589,2021-06-01 23:57:59,1472967.42708609,957,11.245773,409663.00573111,"BTCUSDT"
"490",2021-06-01 23:58:00,36354.22,36360.07,36270.31,36287.98,78.236001,2021-06-01 23:58:59,2840021.49932927,1336,41.346425,1500720.69594469,"BTCUSDT"
